2026-05-30T18:56:52,GoldFish,0.633,12.5,27.7,452.0,29.0,Adult,529,389,640,635
2026-05-30T18:56:52,GoldFish,0.766,18.7,13.6,319.0,97.8,Adult,405,223,640,394
2026-05-30T18:56:54,GoldFish,0.661,18.6,37.2,571.0,96.2,Adult,509,328,640,590
2026-05-30T18:56:54,GoldFish,0.597,21.4,41.3,582.0,146.9,Adult,492,298,640,583
2026-05-30T18:56:54,GoldFish,0.700,24.9,46.2,618.0,232.1,Adult,477,252,639,552
2026-05-30T18:56:54,GoldFish,0.720,28.1,44.5,631.0,334.4,Adult,460,258,639,541
2026-05-30T18:56:55,ClownFish,0.587,32.3,45.4,658.0,572.4,Adult,443,252,640,529
2026-05-30T18:56:55,ClownFish,0.826,34.4,44.7,673.0,695.8,Adult,434,254,639,521
2026-05-30T18:56:55,GoldFish,0.787,36.5,46.1,704.0,736.8,Adult,426,251,634,514
2026-05-30T18:56:55,GoldFish,0.802,36.1,46.5,721.0,712.7,Adult,416,252,617,511
2026-05-30T18:56:55,GoldFish,0.854,32.5,44.2,721.0,518.9,Adult,422,262,603,508
2026-05-30T18:56:55,GoldFish,0.845,32.6,42.7,739.0,523.8,Adult,426,269,603,501
2026-05-30T18:56:55,GoldFish,0.808,35.7,41.0,739.0,689.1,Adult,429,272,623,495
2026-05-30T18:56:55,GoldFish,0.700,26.8,29.8,561.0,289.9,Adult,199,248,391,461
2026-05-30T18:56:55,GoldFish,0.803,37.3,41.1,757.0,786.6,Adult,435,270,633,488
2026-05-30T18:56:55,GoldFish,0.728,24.4,38.0,704.0,218.3,Adult,164,263,303,480
2026-05-30T18:56:55,GoldFish,0.532,38.1,41.8,777.0,838.7,Adult,440,266,637,482
2026-05-30T18:56:55,ClownFish,0.776,36.8,41.4,777.0,857.6,Adult,449,262,639,476
2026-05-30T18:56:56,GoldFish,0.729,32.5,41.3,797.0,518.9,Adult,475,252,639,460
2026-05-30T18:56:56,GoldFish,0.652,30.2,41.1,797.0,415.8,Adult,487,250,639,457
2026-05-30T18:56:56,GoldFish,0.698,29.8,41.1,797.0,399.3,Adult,489,252,639,459
2026-05-30T18:56:56,GoldFish,0.705,31.6,38.3,739.0,476.7,Adult,302,356,474,564
2026-05-30T18:56:56,GoldFish,0.519,26.0,43.3,797.0,264.5,Adult,509,250,640,468
2026-05-30T18:56:56,GoldFish,0.612,31.0,34.9,688.0,449.9,Adult,334,370,515,574
2026-05-30T18:56:57,ClownFish,0.638,19.4,21.6,673.0,117.9,Adult,524,505,640,634
2026-05-30T18:56:57,GoldFish,0.760,26.8,36.0,841.0,289.9,Adult,299,365,427,537
2026-05-30T18:56:57,GoldFish,0.527,23.0,43.5,777.0,182.7,Adult,521,251,640,476
2026-05-30T18:56:57,GoldFish,0.685,22.2,30.2,891.0,164.1,Adult,283,353,383,489
2026-05-30T18:56:57,GoldFish,0.664,20.3,30.9,918.0,125.3,Adult,284,351,373,486
2026-05-30T18:56:57,GoldFish,0.588,23.8,43.1,777.0,202.5,Adult,517,254,640,477
2026-05-30T18:56:57,GoldFish,0.571,20.1,30.2,918.0,121.6,Adult,286,352,374,484
2026-05-30T18:56:57,GoldFish,0.533,20.2,31.1,891.0,123.4,Adult,289,345,380,485
2026-05-30T18:56:58,GoldFish,0.828,23.4,51.8,797.0,192.4,Adult,522,213,640,474
2026-05-30T18:56:58,GoldFish,0.563,19.7,31.7,891.0,114.4,Adult,291,344,380,487
2026-05-30T18:56:58,GoldFish,0.778,24.6,45.4,797.0,223.8,Adult,516,243,640,472
2026-05-30T18:56:58,GoldFish,0.796,24.2,44.1,797.0,213.0,Adult,518,248,640,470
2026-05-30T18:56:58,GoldFish,0.539,20.6,31.5,918.0,130.9,Adult,289,343,379,481
2026-05-30T18:56:58,GoldFish,0.820,24.6,43.7,797.0,223.8,Adult,515,249,639,469
2026-05-30T18:56:58,GoldFish,0.804,24.4,43.7,797.0,218.3,Adult,516,250,639,470
2026-05-30T18:56:58,GoldFish,0.787,24.2,43.5,797.0,213.0,Adult,517,249,639,468
2026-05-30T18:56:58,GoldFish,0.586,24.0,38.7,777.0,207.7,Adult,192,288,316,488
2026-05-30T18:56:58,GoldFish,0.580,25.2,53.6,797.0,240.7,Adult,513,203,640,473
2026-05-30T18:56:58,GoldFish,0.742,22.8,44.9,777.0,177.9,Adult,522,244,640,476
2026-05-30T18:56:58,GoldFish,0.665,26.5,35.4,644.0,280.2,Adult,127,263,292,484
2026-05-30T18:56:58,GoldFish,0.710,23.2,47.9,757.0,187.5,Adult,517,239,640,493
2026-05-30T18:56:58,GoldFish,0.697,24.8,64.2,777.0,229.3,Adult,511,223,639,555
2026-05-30T18:56:58,GoldFish,0.621,22.1,69.7,739.0,161.9,Adult,519,189,639,568
2026-05-30T18:56:59,GoldFish,0.552,19.4,56.0,721.0,109.2,Adult,532,220,640,532
2026-05-30T18:56:59,GoldFish,0.560,22.3,61.2,721.0,166.4,Adult,516,183,640,524
2026-05-30T18:57:00,GoldFish,0.566,24.4,60.1,721.0,218.3,Adult,504,166,640,501
2026-05-30T18:57:00,GoldFish,0.830,23.7,37.1,618.0,200.0,Adult,174,163,328,404
2026-05-30T18:57:00,GoldFish,0.577,21.9,49.9,721.0,157.5,Adult,517,154,639,432
2026-05-30T18:57:01,GoldFish,0.807,19.2,61.9,606.0,105.9,Adult,513,152,640,562
2026-05-30T18:57:01,GoldFish,0.680,25.3,40.7,644.0,243.6,Adult,326,251,484,505
2026-05-30T18:57:01,GoldFish,0.546,32.1,39.5,531.0,499.9,Adult,397,255,640,554
2026-05-30T18:57:01,GoldFish,0.506,17.0,32.1,496.0,73.3,Adult,501,219,639,479
2026-05-30T18:57:01,GoldFish,0.749,22.5,38.5,505.0,170.9,Adult,461,218,640,524
2026-05-30T18:57:01,GoldFish,0.536,26.4,90.7,721.0,277.0,Adult,492,96,639,601
2026-05-30T18:57:02,GoldFish,0.538,20.2,23.8,704.0,123.4,Adult,202,228,317,364
2026-05-30T18:57:02,GoldFish,0.541,17.2,23.7,704.0,75.9,Adult,251,232,349,367
2026-05-30T18:57:02,GoldFish,0.637,18.8,28.3,673.0,99.4,Adult,266,229,378,398
2026-05-30T18:57:02,GoldFish,0.630,16.6,25.6,673.0,68.2,Adult,291,232,390,385
2026-05-30T18:57:02,GoldFish,0.601,14.9,23.4,658.0,49.2,Adult,313,224,404,367
2026-05-30T18:57:02,GoldFish,0.698,18.0,25.4,658.0,87.1,Adult,313,220,423,375
2026-05-30T18:57:02,GoldFish,0.827,25.5,35.2,673.0,249.4,Adult,298,212,450,422
2026-05-30T18:57:03,GoldFish,0.553,27.0,32.6,658.0,296.4,Adult,287,213,452,412
2026-05-30T18:57:03,GoldFish,0.684,28.0,32.9,658.0,330.9,Adult,288,206,459,407
2026-05-30T18:57:03,GoldFish,0.528,16.8,24.4,644.0,70.7,Adult,334,202,439,354
2026-05-30T18:57:04,GoldFish,0.507,20.8,27.2,658.0,134.8,Adult,308,205,435,371
2026-05-30T18:57:04,GoldFish,0.839,20.7,26.3,644.0,132.9,Adult,308,204,437,368
2026-05-30T18:57:04,GoldFish,0.810,19.3,26.2,631.0,107.5,Adult,305,207,428,374
2026-05-30T18:57:04,GoldFish,0.758,20.6,29.2,618.0,130.9,Adult,261,210,395,400
2026-05-30T18:57:04,GoldFish,0.784,29.5,31.0,561.0,387.3,Adult,112,190,323,412
2026-05-30T18:57:04,GoldFish,0.669,23.3,48.3,721.0,189.9,Adult,510,144,640,413
2026-05-30T18:57:04,GoldFish,0.608,34.4,32.1,513.0,616.1,Adult,8,161,277,412
2026-05-30T18:57:04,GoldFish,0.516,19.3,24.1,481.0,107.5,Adult,68,164,229,365
2026-05-30T18:57:04,ClownFish,0.566,26.3,59.4,704.0,302.7,Adult,490,139,640,478
2026-05-30T18:57:04,GoldFish,0.517,26.7,22.3,466.0,286.6,Adult,0,159,230,351
2026-05-30T18:57:04,GoldFish,0.579,26.4,21.4,459.0,277.0,Adult,0,158,231,345
2026-05-30T18:57:04,GoldFish,0.515,18.7,21.4,459.0,97.8,Adult,67,161,231,348
2026-05-30T18:57:05,GoldFish,0.681,26.4,21.1,459.0,277.0,Adult,0,160,231,345
2026-05-30T18:57:05,GoldFish,0.757,26.2,21.3,459.0,270.7,Adult,1,158,230,344
2026-05-30T18:57:05,GoldFish,0.693,26.8,21.8,466.0,289.9,Adult,0,155,231,343
2026-05-30T18:57:05,GoldFish,0.599,18.9,21.7,466.0,101.0,Adult,67,157,230,344
2026-05-30T18:57:05,GoldFish,0.633,26.9,21.9,466.0,293.1,Adult,0,154,232,343
2026-05-30T18:57:05,GoldFish,0.574,19.1,21.9,466.0,104.2,Adult,66,156,231,345
2026-05-30T18:57:05,GoldFish,0.603,18.7,21.1,459.0,97.8,Adult,68,159,232,344
2026-05-30T18:57:05,GoldFish,0.555,26.5,21.4,459.0,280.2,Adult,0,155,232,342
2026-05-30T18:57:05,GoldFish,0.717,26.4,21.1,459.0,277.0,Adult,0,155,231,340
2026-05-30T18:57:05,GoldFish,0.677,25.9,20.8,459.0,261.4,Adult,4,160,231,342
2026-05-30T18:57:05,GoldFish,0.655,17.6,20.8,459.0,81.4,Adult,75,158,229,340
2026-05-30T18:57:05,GoldFish,0.670,24.1,21.3,459.0,210.3,Adult,19,156,230,342
2026-05-30T18:57:05,GoldFish,0.793,26.4,21.1,459.0,277.0,Adult,1,154,232,339
2026-05-30T18:57:05,GoldFish,0.676,26.3,21.0,466.0,273.8,Adult,5,156,232,337
2026-05-30T18:57:06,ClownFish,0.765,27.3,60.1,721.0,339.8,Adult,488,140,640,475
2026-05-30T18:57:06,GoldFish,0.617,26.3,25.3,531.0,273.8,Adult,59,184,258,375
2026-05-30T18:57:06,GoldFish,0.757,27.5,26.3,541.0,313.3,Adult,56,186,260,381
2026-05-30T18:57:06,ClownFish,0.549,26.7,60.3,721.0,317.2,Adult,491,137,640,473
2026-05-30T18:57:06,GoldFish,0.724,27.5,26.4,541.0,313.3,Adult,56,185,260,381
2026-05-30T18:57:06,ClownFish,0.544,27.1,60.3,721.0,332.2,Adult,489,138,640,474
2026-05-30T18:57:06,GoldFish,0.721,26.6,27.0,531.0,283.4,Adult,27,148,228,352
2026-05-30T18:57:06,GoldFish,0.674,31.6,51.3,721.0,476.7,Adult,463,97,639,383
2026-05-30T18:57:06,ClownFish,0.706,35.7,70.5,739.0,780.6,Adult,445,0,639,383
2026-05-30T18:57:06,GoldFish,0.570,26.0,25.6,531.0,264.5,Adult,0,141,197,335
2026-05-30T18:57:06,ClownFish,0.822,40.3,68.6,757.0,1136.7,Adult,425,3,639,367
2026-05-30T18:57:07,ClownFish,0.694,32.9,47.9,721.0,606.0,Adult,435,95,618,362
2026-05-30T18:57:07,GoldFish,0.525,21.5,26.0,531.0,149.0,Adult,27,133,190,330
2026-05-30T18:57:07,ClownFish,0.578,37.0,51.5,739.0,872.2,Adult,427,84,628,364
2026-05-30T18:57:07,ClownFish,0.657,34.5,49.7,721.0,702.1,Adult,432,86,624,363
2026-05-30T18:57:07,GoldFish,0.592,17.7,25.6,531.0,82.8,Adult,54,132,188,326
2026-05-30T18:57:07,GoldFish,0.565,21.0,25.8,531.0,138.8,Adult,28,136,187,331
2026-05-30T18:57:07,GoldFish,0.645,22.7,25.4,531.0,175.6,Adult,15,132,187,324
2026-05-30T18:57:07,ClownFish,0.609,39.9,66.7,777.0,1102.0,Adult,433,16,639,361
2026-05-30T18:57:07,ClownFish,0.731,39.2,62.2,757.0,1043.2,Adult,431,35,639,365
2026-05-30T18:57:07,GoldFish,0.514,18.9,25.1,531.0,101.0,Adult,45,132,188,322
2026-05-30T18:57:07,ClownFish,0.644,40.1,68.4,757.0,1119.3,Adult,426,11,639,374
2026-05-30T18:57:07,GoldFish,0.556,21.4,25.5,531.0,146.9,Adult,26,133,188,326
2026-05-30T18:57:07,ClownFish,0.596,40.1,64.3,757.0,1119.3,Adult,426,19,639,360
2026-05-30T18:57:08,ClownFish,0.572,40.3,74.9,739.0,1136.7,Adult,420,5,639,412
2026-05-30T18:57:08,GoldFish,0.506,20.6,25.6,531.0,130.9,Adult,35,134,191,328
2026-05-30T18:57:08,GoldFish,0.515,24.9,25.5,531.0,232.1,Adult,3,134,191,327
2026-05-30T18:57:08,GoldFish,0.516,25.3,26.0,541.0,243.6,Adult,5,134,193,327
2026-05-30T18:57:08,GoldFish,0.658,25.5,26.0,541.0,249.4,Adult,3,136,192,329
2026-05-30T18:57:08,GoldFish,0.690,11.8,12.1,571.0,24.3,Adult,0,244,83,329
2026-05-30T18:57:08,GoldFish,0.558,11.0,13.5,561.0,19.7,Adult,19,274,98,371
2026-05-30T18:57:09,GoldFish,0.622,28.1,35.0,522.0,334.4,Adult,74,138,290,407
2026-05-30T18:57:10,GoldFish,0.568,8.1,13.1,466.0,7.8,Juvenile,178,255,248,368
2026-05-30T18:57:10,GoldFish,0.605,8.6,12.8,466.0,9.4,Juvenile,172,257,246,367
2026-05-30T18:57:10,GoldFish,0.634,8.2,12.2,466.0,8.1,Juvenile,170,255,241,360
2026-05-30T18:57:10,ClownFish,0.536,36.8,56.9,739.0,857.6,Adult,440,82,640,391
2026-05-30T18:57:11,GoldFish,0.606,19.4,21.1,865.0,109.2,Adult,305,151,395,249
2026-05-30T18:57:12,GoldFish,0.550,8.7,8.0,459.0,9.7,Juvenile,127,262,203,332
2026-05-30T18:57:12,GoldFish,0.570,8.6,8.5,459.0,9.4,Juvenile,128,259,203,333
2026-05-30T18:57:12,GoldFish,0.543,8.6,8.2,459.0,9.4,Juvenile,129,260,204,332
2026-05-30T18:57:13,GoldFish,0.527,20.6,16.5,819.0,130.9,Adult,329,138,430,219
2026-05-30T18:57:13,GoldFish,0.595,20.8,16.7,819.0,134.8,Adult,328,138,430,220
2026-05-30T18:57:13,GoldFish,0.731,19.5,24.0,481.0,110.9,Adult,182,114,345,314
2026-05-30T18:57:13,GoldFish,0.607,35.5,22.4,891.0,677.5,Adult,329,113,489,214
2026-05-30T18:57:14,ClownFish,0.567,38.5,61.3,739.0,986.5,Adult,431,109,640,442
2026-05-30T18:57:14,ClownFish,0.578,36.8,60.5,739.0,857.6,Adult,439,112,639,441
2026-05-30T18:57:14,GoldFish,0.722,30.2,16.9,819.0,415.8,Adult,296,132,444,215
2026-05-30T18:57:14,ClownFish,0.644,35.9,51.2,739.0,794.3,Adult,445,108,640,386
2026-05-30T18:57:14,GoldFish,0.682,19.2,21.0,819.0,105.9,Adult,329,132,423,235
2026-05-30T18:57:14,GoldFish,0.555,34.6,47.6,721.0,626.9,Adult,446,95,639,360
2026-05-30T18:57:14,GoldFish,0.519,35.5,51.5,721.0,677.5,Adult,441,88,639,375
2026-05-30T18:57:15,GoldFish,0.562,29.1,24.7,841.0,371.7,Adult,281,123,420,241
2026-05-30T18:57:15,GoldFish,0.699,20.1,21.8,841.0,121.6,Adult,324,122,420,226
2026-05-30T18:57:15,GoldFish,0.580,36.1,52.6,721.0,712.7,Adult,439,82,640,375
2026-05-30T18:57:15,GoldFish,0.501,20.3,18.2,841.0,125.3,Adult,324,120,421,207
2026-05-30T18:57:15,GoldFish,0.616,19.6,15.7,819.0,112.7,Adult,327,121,423,198
2026-05-30T18:57:15,GoldFish,0.512,35.9,47.8,721.0,700.8,Adult,440,86,640,352
2026-05-30T18:57:15,GoldFish,0.605,36.8,49.5,739.0,755.2,Adult,440,85,640,354
2026-05-30T18:57:15,GoldFish,0.560,36.4,48.2,739.0,730.7,Adult,442,87,640,349
2026-05-30T18:57:16,GoldFish,0.512,36.2,48.2,739.0,718.7,Adult,443,90,640,352
2026-05-30T18:57:16,ClownFish,0.541,35.9,51.0,739.0,794.3,Adult,444,89,639,366
2026-05-30T18:57:16,ClownFish,0.544,35.7,49.1,739.0,780.6,Adult,446,86,640,353
2026-05-30T18:57:16,ClownFish,0.520,35.9,48.6,739.0,794.3,Adult,444,88,639,352
2026-05-30T18:57:17,GoldFish,0.588,37.2,48.4,739.0,780.3,Adult,437,85,639,348
2026-05-30T18:57:17,GoldFish,0.554,37.0,47.5,739.0,767.7,Adult,438,90,639,348
2026-05-30T18:57:17,GoldFish,0.905,23.5,18.4,841.0,194.9,Adult,330,130,442,218
2026-05-30T18:57:17,GoldFish,0.834,22.4,18.1,819.0,168.6,Adult,333,130,443,219
2026-05-30T18:57:18,GoldFish,0.673,22.2,17.7,819.0,164.1,Adult,334,130,443,217
2026-05-30T18:57:18,GoldFish,0.576,36.4,59.1,739.0,730.7,Adult,441,82,639,403
2026-05-30T18:57:18,GoldFish,0.735,22.6,17.3,819.0,173.2,Adult,333,130,444,215
2026-05-30T18:57:18,GoldFish,0.527,22.4,17.1,819.0,168.6,Adult,334,129,444,213
2026-05-30T18:57:18,GoldFish,0.558,35.9,49.3,739.0,700.8,Adult,444,79,639,347
2026-05-30T18:57:18,GoldFish,0.534,22.4,18.6,841.0,168.6,Adult,329,125,436,214
2026-05-30T18:57:18,GoldFish,0.603,35.5,48.6,721.0,677.5,Adult,442,81,640,352
2026-05-30T18:57:18,GoldFish,0.580,20.9,19.9,841.0,136.8,Adult,318,124,418,219
2026-05-30T18:57:18,GoldFish,0.677,35.0,48.1,721.0,649.1,Adult,444,78,639,346
2026-05-30T18:57:18,GoldFish,0.771,35.0,47.9,721.0,649.1,Adult,444,79,639,346
2026-05-30T18:57:18,GoldFish,0.663,35.9,48.6,739.0,700.8,Adult,444,81,639,345
2026-05-30T18:57:19,GoldFish,0.755,38.0,25.9,522.0,832.1,Adult,347,0,639,199
2026-05-30T18:57:19,GoldFish,0.665,24.5,16.4,319.0,221.1,Adult,331,2,639,209
2026-05-30T18:57:19,ClownFish,0.579,37.0,57.6,721.0,872.2,Adult,433,76,639,397
2026-05-30T18:57:19,GoldFish,0.734,28.9,31.3,379.0,364.0,Adult,334,6,640,338
2026-05-30T18:57:19,GoldFish,0.775,27.7,37.5,551.0,320.3,Adult,438,62,640,335
2026-05-30T18:57:19,GoldFish,0.516,28.8,36.5,582.0,360.2,Adult,441,58,640,310
2026-05-30T18:57:19,GoldFish,0.627,14.9,10.6,819.0,49.2,Adult,291,129,364,181
2026-05-30T18:57:20,GoldFish,0.737,22.4,23.2,541.0,168.6,Adult,269,125,435,297
2026-05-30T18:57:20,GoldFish,0.713,18.9,23.6,571.0,101.0,Adult,257,138,390,304
2026-05-30T18:57:20,ButterflyFish,0.655,13.1,11.3,356.0,35.9,Adult,491,0,639,127
2026-05-30T18:57:20,GoldFish,0.648,19.4,24.7,594.0,109.2,Adult,251,147,382,314
2026-05-30T18:57:21,GoldFish,0.618,19.4,25.1,594.0,109.2,Adult,250,148,381,318
2026-05-30T18:57:21,GoldFish,0.722,18.0,25.9,594.0,87.1,Adult,247,151,369,326
2026-05-30T18:57:21,GoldFish,0.532,15.5,29.3,594.0,55.5,Adult,248,152,353,350
2026-05-30T18:57:21,GoldFish,0.524,10.9,28.5,582.0,19.2,Adult,243,152,318,349
2026-05-30T18:57:21,GoldFish,0.587,10.8,32.3,571.0,18.6,Adult,239,154,315,381
2026-05-30T18:57:21,GoldFish,0.537,10.8,31.8,571.0,18.6,Adult,240,154,316,378
2026-05-30T18:57:21,GoldFish,0.614,10.2,30.7,571.0,15.7,Adult,242,153,314,369
2026-05-30T18:57:21,GoldFish,0.642,10.9,32.3,582.0,19.2,Adult,241,154,316,377
2026-05-30T18:57:21,GoldFish,0.608,10.7,33.2,582.0,18.1,Adult,242,153,316,382
2026-05-30T18:57:21,GoldFish,0.621,10.9,33.2,582.0,19.2,Adult,242,153,317,382
2026-05-30T18:57:22,GoldFish,0.613,10.7,32.8,571.0,18.1,Adult,241,153,316,384
2026-05-30T18:57:22,GoldFish,0.640,10.7,32.8,571.0,18.1,Adult,240,154,315,385
2026-05-30T18:57:22,GoldFish,0.626,10.4,31.8,571.0,16.6,Adult,241,153,314,377
2026-05-30T18:57:22,GoldFish,0.645,10.9,33.1,571.0,19.2,Adult,240,154,317,387
2026-05-30T18:57:22,GoldFish,0.639,10.7,33.0,571.0,18.1,Adult,238,154,313,386
2026-05-30T18:57:22,ButterflyFish,0.501,12.6,11.0,344.0,31.8,Adult,492,0,639,128
2026-05-30T18:57:22,GoldFish,0.661,10.4,33.6,571.0,16.6,Adult,237,154,310,390
2026-05-30T18:57:22,GoldFish,0.720,10.5,33.6,571.0,17.1,Adult,237,154,311,390
2026-05-30T18:57:22,GoldFish,0.633,10.7,33.3,571.0,18.1,Adult,238,154,313,388
2026-05-30T18:57:22,GoldFish,0.686,10.7,33.3,571.0,18.1,Adult,238,154,313,388
2026-05-30T18:57:22,GoldFish,0.736,10.4,33.9,582.0,16.6,Adult,238,154,310,388
2026-05-30T18:57:22,GoldFish,0.730,10.6,33.8,582.0,17.6,Adult,240,153,313,386
2026-05-30T18:57:23,GoldFish,0.750,10.7,32.6,571.0,18.1,Adult,239,153,314,382
2026-05-30T18:57:23,GoldFish,0.579,44.2,46.6,1082.0,1313.4,Adult,344,108,508,281
2026-05-30T18:57:23,GoldFish,0.791,10.5,33.7,571.0,17.1,Adult,237,154,311,391
2026-05-30T18:57:23,GoldFish,0.771,10.4,34.0,571.0,16.6,Adult,236,154,309,393
2026-05-30T18:57:23,GoldFish,0.626,10.2,33.8,571.0,15.7,Adult,235,154,307,392
2026-05-30T18:57:23,GoldFish,0.657,10.1,29.9,571.0,15.2,Adult,235,154,306,364
2026-05-30T18:57:23,GoldFish,0.612,10.1,29.4,571.0,15.2,Adult,234,155,305,362
2026-05-30T18:57:23,GoldFish,0.687,10.1,30.0,571.0,15.2,Adult,235,155,306,366
2026-05-30T18:57:23,GoldFish,0.643,10.1,31.2,582.0,15.2,Adult,238,154,308,369
2026-05-30T18:57:23,GoldFish,0.786,10.7,34.1,582.0,18.1,Adult,236,153,310,388
2026-05-30T18:57:23,GoldFish,0.798,10.7,33.8,582.0,18.1,Adult,237,153,311,386
2026-05-30T18:57:23,GoldFish,0.791,11.3,33.8,582.0,21.4,Adult,236,154,314,387
2026-05-30T18:57:23,GoldFish,0.776,35.6,44.2,1082.0,683.3,Adult,346,135,478,299
2026-05-30T18:57:24,GoldFish,0.837,11.6,33.9,582.0,23.1,Adult,237,153,317,387
2026-05-30T18:57:24,GoldFish,0.594,37.4,52.2,1122.0,793.0,Adult,338,131,472,318
2026-05-30T18:57:24,GoldFish,0.834,12.3,33.9,582.0,27.6,Adult,236,152,321,386
2026-05-30T18:57:24,GoldFish,0.712,36.0,50.6,1122.0,706.7,Adult,334,132,463,313
2026-05-30T18:57:24,GoldFish,0.823,13.5,32.8,594.0,36.5,Adult,237,152,328,374
2026-05-30T18:57:24,GoldFish,0.602,36.5,62.9,1165.0,736.8,Adult,331,132,457,349
2026-05-30T18:57:24,GoldFish,0.833,17.3,29.1,594.0,77.3,Adult,229,152,346,349
